,receiver_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
37988,C.Ridley,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
37989,J.Jones,1,21,21.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37990,M.Hall,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37997,L.Fitzgerald,0,8,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
37998,D.Johnson,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
37999,J.Tolliver,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
38002,R.Gage,0,11,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
38003,R.Gage,0,22,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38004,M.Sanu,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
38006,M.Sanu,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
38007,C.Ridley,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
38010,L.Fitzgerald,0,13,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
38012,T.Logan,0,-5,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38013,D.Johnson,0,13,-3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
38017,I.Smith,0,-3,-7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38022,R.Seals-Jones,0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38024,T.Sherfield,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38030,J.Hardy,0,6,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
38032,M.Sanu,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38035,M.Hall,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
38038,M.Sanu,0,16,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
38040,M.Sanu,0,9,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
38041,J.Hardy,1,5,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38051,R.Gage,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
38053,T.Sherfield,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38054,L.Fitzgerald,0,26,5.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0
38055,R.Seals-Jones,0,0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0
38058,C.Edmonds,0,13,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
38059,L.Fitzgerald,0,12,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38060,T.Sherfield,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
38061,R.Seals-Jones,0,9,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38064,T.Logan,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38065,R.Seals-Jones,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
38066,T.Sherfield,1,7,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38074,T.Logan,0,17,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
38075,L.Fitzgerald,0,16,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
38076,R.Seals-Jones,0,0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0
38077,T.Logan,0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38081,S.Roberts,0,2,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
38083,M.Ateman,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
38085,J.Cook,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
38090,J.Ross,0,0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0
38092,J.Nelson,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38093,J.Cook,0,13,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
38094,J.Nelson,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
38097,J.Ross,0,0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0
38100,M.Ateman,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
38103,J.Mixon,0,0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38104,J.Ross,0,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
38105,T.Boyd,0,7,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
38107,T.Boyd,0,21,15.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
38109,J.Mixon,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
38110,T.Boyd,1,7,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
38114,J.Richard,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38116,J.Nelson,0,9,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38119,M.Ateman,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
38124,C.Uzomah,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
38127,T.Boyd,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38130,M.Lengel,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
38134,S.Hubbard,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
38138,J.Richard,0,7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38143,M.Lengel,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
38145,C.Uzomah,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
38149,M.Ateman,0,8,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38150,S.Roberts,0,20,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
38152,D.Waller,0,44,3.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0
38153,L.Smith,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38159,C.Core,0,10,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
38163,J.Mixon,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
38164,T.Boyd,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
38167,J.Nelson,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
38168,S.Roberts,0,0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0
38172,G.Bernard,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38173,C.Uzomah,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
38177,J.Richard,0,13,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
38179,J.Richard,0,8,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38183,C.Core,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38185,A.Erickson,0,11,-3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
38187,C.Uzomah,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
38190,A.Erickson,0,0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0
38193,S.Roberts,0,7,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38194,J.Cook,0,10,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38197,J.Richard,0,32,17.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
38199,D.Carr,0,-9,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
38200,J.Richard,0,7,-3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
38203,J.Ross,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
38205,A.Erickson,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
38208,J.Nelson,0,44,41.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
38212,D.Martin,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38213,J.Cook,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
38216,C.Core,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
38219,A.Erickson,0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38224,C.Uzomah,0,27,14.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
38225,C.Core,0,0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0
38227,G.Bernard,0,22,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0
38230,J.Ross,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38234,K.Smith,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
38237,J.Mixon,0,1,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38241,J.Nelson,0,14,15.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
38242,M.Ateman,0,12,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38243,J.Cook,0,0,26.0,,0.0,0.0,0.0,0.0,0.0,0.0
38245,J.Nelson,0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38252,J.Nelson,0,7,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38263,A.Erickson,0,8,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
38270,T.Taylor,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38271,T.Taylor,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38276,M.Pruitt,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
38277,D.Lewis,0,0,-5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
38278,T.Taylor,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
38281,S.Barkley,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38282,S.Shepard,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
38288,T.Sharpe,0,6,-4.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
38292,C.Davis,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38294,T.Taylor,0,0,36.0,,0.0,0.0,0.0,0.0,0.0,0.0
38295,C.Davis,0,17,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38304,S.Barkley,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38305,R.Shepard,0,22,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38306,E.Engram,0,16,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
38310,E.Engram,0,2,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
38311,S.Barkley,0,5,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
38313,L.Stocker,0,15,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38317,T.Taylor,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
38321,S.Barkley,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
38323,C.Coleman,0,8,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38324,B.Fowler,0,18,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38325,S.Barkley,0,0,-6.0,,0.0,0.0,0.0,0.0,0.0,0.0
38333,D.Lewis,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38337,E.Engram,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38338,S.Shepard,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
38347,C.Davis,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
38351,E.Engram,0,22,17.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
38352,S.Shepard,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
38353,E.Engram,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
38354,B.Fowler,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
38357,S.Shepard,0,0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0
38359,S.Barkley,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38364,S.Shepard,0,38,27.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
38367,E.Engram,0,6,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
38370,E.Engram,0,13,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
38373,S.Shepard,0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38374,R.Shepard,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
38377,L.Stocker,0,12,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
38379,D.Lewis,0,7,-4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
38380,C.Davis,0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0
38382,C.Davis,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38384,R.Ellison,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38385,R.Shepard,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
38397,S.Shepard,0,0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0
38399,C.Davis,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38404,E.Engram,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38406,S.Barkley,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
38407,E.Engram,0,6,-3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
38413,D.Henry,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38421,M.Pruitt,0,2,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38425,R.Shepard,0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38426,S.Barkley,0,0,-7.0,,0.0,0.0,0.0,0.0,0.0,0.0
38427,S.Shepard,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
38429,J.Davis,0,11,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
38430,S.Barkley,0,11,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
38431,E.Engram,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
38432,S.Shepard,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
38433,E.Engram,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38434,J.Davis,0,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38435,B.Fowler,0,25,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38437,S.Barkley,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38439,C.Coleman,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38440,B.Fowler,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38441,E.Engram,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38448,D.Cook,0,27,-4.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0
38453,S.Diggs,1,13,13.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38456,M.Gesicki,0,14,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
38459,D.Amendola,0,0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0
38465,A.Robinson,0,4,-7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
38466,T.Conklin,0,20,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38470,K.Stills,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
38472,B.Butler,0,0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0
38474,S.Diggs,0,17,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38477,S.Diggs,0,7,8.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
38478,A.Thielen,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38490,K.Drake,0,10,-2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
38492,A.Thielen,0,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38498,S.Diggs,0,12,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
38500,S.Diggs,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
38503,S.Diggs,1,0,-3.0,,0.0,0.0,0.0,1.0,0.0,0.0
38506,K.Rudolph,0,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38507,L.Treadwell,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
38513,K.Ballage,0,-2,-7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
38516,B.Butler,0,12,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
38519,K.Drake,0,5,-1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
38520,K.Drake,0,13,-1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
38522,N.O'Leary,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38523,D.Amendola,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
38524,D.Parker,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
38534,T.Conklin,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38535,K.Rudolph,0,6,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
38537,M.Gesicki,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38541,D.Amendola,0,8,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
38545,S.Diggs,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
38549,D.Amendola,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
38550,D.Amendola,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
38558,D.Cook,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
38561,K.Stills,0,0,42.0,,0.0,0.0,0.0,0.0,0.0,0.0
38566,T.Conklin,0,33,15.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0
38568,K.Rudolph,0,12,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
38576,M.Gesicki,0,0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0
38582,A.Robinson,1,40,40.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38594,D.Amendola,0,18,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38595,D.Amendola,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
38596,K.Stills,0,17,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38597,B.Butler,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
38599,D.Amendola,0,4,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
38614,L.Fournette,0,0,-5.0,,0.0,0.0,0.0,0.0,0.0,0.0
38624,D.Westbrook,0,8,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
38626,L.Fournette,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38629,J.Doctson,0,0,51.0,,0.0,0.0,0.0,0.0,0.0,0.0
38631,J.Crowder,0,5,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38633,B.Marshall,0,17,-4.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0
38641,B.Bell,0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38649,C.Thompson,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
38651,C.Thompson,0,4,-4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
38653,L.Fournette,0,13,-2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
38654,L.Fournette,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38656,D.Moncrief,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
38662,M.Floyd,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38667,D.Moncrief,0,0,32.0,,0.0,0.0,0.0,0.0,0.0,0.0
38676,A.Peterson,0,13,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
38677,J.Sprinkle,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38680,V.Davis,0,0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0
38684,J.O'Shaughnessy,0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38689,M.Harris,0,13,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38697,M.Floyd,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
38704,J.Crowder,0,3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38706,A.Peterson,0,0,-5.0,,0.0,0.0,0.0,0.0,0.0,0.0
38707,M.Floyd,0,11,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38710,J.Doctson,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
38713,D.Westbrook,0,8,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
38716,D.Westbrook,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
38723,J.Crowder,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38730,T.Yeldon,0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38735,D.Westbrook,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
38739,V.Davis,0,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
38740,V.Davis,0,9,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
38742,M.Harris,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
38743,J.Crowder,0,33,25.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
38745,J.Sprinkle,0,9,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
38747,J.Sprinkle,1,6,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0
38751,T.Yeldon,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
38756,D.Westbrook,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
38759,A.Peterson,0,7,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
38773,D.Schultz,0,7,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
38775,E.Elliott,0,10,-3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
38778,C.Beasley,0,9,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38780,A.Hurns,0,0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0
38782,N.Hines,0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38783,T.Hilton,0,5,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38789,T.Hilton,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
38794,D.Schultz,0,8,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
38798,D.Schultz,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
38802,C.Beasley,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
38803,E.Elliott,0,9,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
38804,E.Elliott,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38807,J.Olawale,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
38810,N.Hines,0,17,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
38811,Z.Pascal,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
38813,C.Rogers,0,10,-1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
38814,M.Mack,0,10,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
38815,E.Ebron,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
38816,J.Wilkins,0,6,-7.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
38817,R.Grant,0,10,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
38818,Z.Pascal,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
38821,D.Inman,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
38822,N.Hines,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38824,A.Cooper,0,11,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38826,C.Beasley,0,14,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
38827,A.Cooper,0,5,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
38828,D.Schultz,0,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38830,B.Jarwin,0,12,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38831,B.Jarwin,0,9,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
38834,A.Cooper,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
38837,N.Brown,0,0,33.0,,0.0,0.0,0.0,0.0,0.0,0.0
38842,T.Hilton,0,12,13.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
38843,N.Hines,0,3,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
38844,T.Hilton,0,23,19.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
38846,E.Ebron,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
38847,T.Hilton,0,0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0
38851,R.Grant,0,6,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
38858,N.Hines,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
38861,T.Hilton,0,0,37.0,,0.0,0.0,0.0,0.0,0.0,0.0
38863,N.Hines,0,19,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
38868,N.Brown,0,14,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
38870,A.Cooper,0,0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0
38871,E.Elliott,0,6,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
38872,A.Cooper,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38874,B.Jarwin,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
38879,T.Hilton,0,37,35.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
38890,E.Elliott,0,10,-4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
38892,E.Elliott,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
38894,C.Beasley,0,8,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
38896,C.Beasley,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
38898,T.Hilton,0,8,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38903,E.Ebron,0,8,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
38909,Z.Pascal,0,12,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
38912,C.Beasley,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
38913,A.Cooper,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38914,B.Jarwin,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
38915,B.Jarwin,0,18,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38918,E.Elliott,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38919,A.Cooper,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
38920,A.Hurns,0,9,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
38924,C.Beasley,0,11,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
