,rusher_player_name,receiver_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
349,J.Allen,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
350,K.Dixon,,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
351,K.Dixon,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
352,J.Allen,,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
353,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
354,L.Jackson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
355,K.Dixon,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
356,,M.Williams,0,24,13.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
357,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
358,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
359,K.Dixon,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
360,L.Jackson,,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
361,K.Dixon,,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
362,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
363,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
364,,R.Foster,0,0,36.0,,0.0,0.0,0.0,0.0,0.0,0.0
365,C.Ivory,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
366,,J.Kerley,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
367,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
368,L.Jackson,,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
369,K.Dixon,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
370,,,0,0,,,,,,,,
371,K.Dixon,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
372,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
373,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
374,M.Murphy,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
375,,Z.Jones,0,10,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
376,,J.Croom,0,10,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
377,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
378,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
379,,Z.Jones,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
380,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
381,,R.Foster,0,0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0
382,M.Murphy,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
383,,,0,0,,,,,,,,
384,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
385,L.Fournette,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
386,,K.Cole,0,31,28.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
387,C.Grant,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
388,L.Fournette,,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
389,L.Fournette,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
390,,D.Westbrook,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
391,,D.Westbrook,0,6,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
392,L.Fournette,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
393,,T.Yeldon,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
394,,D.Moncrief,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
395,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
396,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
397,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
398,S.Barkley,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
399,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
400,S.Barkley,,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
401,,R.Ellison,0,16,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
402,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
403,,L.Fournette,0,11,-2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
404,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
405,,D.Moncrief,0,0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0
406,S.Barkley,,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
407,,O.Beckham,0,24,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
408,S.Barkley,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
409,,O.Beckham,0,3,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
410,,O.Beckham,0,13,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
411,S.Barkley,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
412,S.Barkley,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
413,O.Beckham,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
414,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
415,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
416,L.Fournette,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
417,,,0,0,,,,,,,,
418,L.Fournette,,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
419,L.Fournette,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
420,B.Bortles,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
421,,T.Yeldon,0,7,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
422,,D.Westbrook,0,4,-2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
423,L.Fournette,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
424,,L.Fournette,0,3,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
425,T.Yeldon,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
426,,A.Seferian-Jenkins,0,13,-1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
427,,K.Cole,0,10,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
428,L.Fournette,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
429,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
430,,N.Paul,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
431,,L.Fournette,0,0,-5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
432,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
433,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
434,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
435,,W.Gallman,0,-1,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
436,,S.Shepard,0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
437,,O.Beckham,0,7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
438,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
439,,D.Westbrook,0,20,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
440,,D.Westbrook,0,17,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
441,T.Yeldon,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
442,T.Yeldon,,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
443,,T.Yeldon,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
444,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
445,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
446,S.Barkley,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
447,,S.Shepard,0,12,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
448,,,0,0,,,,,,,,
449,,,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
450,,S.Shepard,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
452,,S.Shepard,0,16,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
453,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
454,S.Barkley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
455,,,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
456,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
457,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
458,,O.Beckham,0,-2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
459,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
460,,O.Beckham,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
461,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
462,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
463,,,0,0,,,,,,,,
464,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
465,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
466,S.Barkley,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
467,S.Barkley,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
468,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
469,,S.Barkley,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
470,S.Barkley,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
471,W.Gallman,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
472,,W.Gallman,0,10,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
473,S.Barkley,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
474,,O.Beckham,0,0,33.0,,0.0,0.0,0.0,0.0,0.0,0.0
475,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
476,,O.Beckham,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,,E.Engram,0,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
478,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
479,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
480,T.Yeldon,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
481,T.Yeldon,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
482,,K.Cole,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
483,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
484,S.Barkley,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
485,,S.Barkley,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
486,,E.Engram,0,5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
487,S.Barkley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
488,,K.Cole,0,13,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
489,T.Yeldon,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
490,,T.Yeldon,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
491,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
492,,D.Moncrief,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
493,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
494,J.Stewart,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
495,,S.Shepard,0,10,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
496,,O.Beckham,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
497,,E.Engram,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
498,,O.Beckham,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
499,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
500,,A.Seferian-Jenkins,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
501,B.Bortles,,0,41,,,1.0,0.0,0.0,0.0,0.0,0.0
502,,J.O'Shaughnessy,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
503,T.Yeldon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
504,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
505,,T.Yeldon,0,10,-4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
506,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
507,,E.Engram,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
508,S.Barkley,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
509,,S.Barkley,0,18,-9.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0
510,,,0,0,,,,,,,,
511,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
512,,S.Barkley,0,0,-3.0,,0.0,0.0,0.0,0.0,0.0,0.0
513,,,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
514,,O.Beckham,0,13,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
515,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
516,,D.Moncrief,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
517,T.Yeldon,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
518,,T.Yeldon,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
519,,D.Moncrief,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
520,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
521,S.Barkley,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
522,,S.Barkley,1,0,2.0,,0.0,0.0,0.0,1.0,0.0,0.0
523,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
524,,O.Beckham,0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,S.Barkley,,1,68,,,1.0,0.0,0.0,1.0,0.0,1.0
526,S.Barkley,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
527,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
528,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
529,,A.Seferian-Jenkins,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
530,T.Yeldon,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
531,,A.Seferian-Jenkins,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
532,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
533,,O.Beckham,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,E.Manning,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
535,,S.Barkley,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
536,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
537,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
538,T.Yeldon,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
539,T.Yeldon,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
540,,D.Westbrook,0,4,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
541,,J.O'Shaughnessy,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
542,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
543,,T.Yeldon,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
544,,A.Seferian-Jenkins,0,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
545,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
546,,O.Beckham,0,21,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
547,S.Barkley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
548,,O.Beckham,0,19,16.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
549,,S.Shepard,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
550,J.Stewart,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
551,,,0,0,,,,,,,,
552,,E.Engram,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
553,,S.Shepard,0,0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0
554,T.Yeldon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
555,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
556,T.Yeldon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
557,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
558,T.Yeldon,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
559,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
560,,,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
561,B.Bortles,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
562,B.Bortles,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
563,,,0,0,,,,,,,,
564,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
565,,T.Ginn,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,,A.Kamara,0,35,3.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
567,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
568,,M.Thomas,0,14,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
569,T.Ginn,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
570,A.Kamara,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
571,A.Kamara,,1,5,,,1.0,0.0,0.0,1.0,0.0,1.0
572,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
573,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
574,,D.Jackson,0,7,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
575,P.Barber,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
576,R.Fitzpatrick,,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
577,,D.Jackson,1,58,38.0,20.0,0.0,1.0,0.0,1.0,1.0,0.0
578,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
579,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
580,M.Gillislee,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
581,A.Kamara,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
582,,M.Thomas,0,11,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
583,,T.Ginn,0,11,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
584,,T.Smith,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
585,,B.Watson,0,11,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
586,A.Kamara,,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
587,J.Williams,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
588,,M.Thomas,0,7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
589,,A.Kamara,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
590,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
591,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
592,P.Barber,,0,23,,,1.0,0.0,0.0,0.0,0.0,0.0
593,P.Barber,,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
594,,C.Brate,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
595,,C.Godwin,0,16,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
596,,M.Evans,0,21,17.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
597,R.Fitzpatrick,,1,3,,,1.0,0.0,0.0,1.0,0.0,1.0
598,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
599,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
600,,T.Ginn,0,9,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
601,M.Gillislee,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
602,,M.Thomas,0,35,14.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0
603,,,0,0,,,,,,,,
604,,T.Ginn,1,28,28.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
605,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
606,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
607,,C.Godwin,0,16,13.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
608,P.Barber,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
609,P.Barber,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
610,,O.Howard,0,35,19.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
611,R.Fitzpatrick,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
612,P.Barber,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
613,,,0,0,,,,,,,,
614,,C.Brate,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
615,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
616,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
617,,Z.Line,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
618,,M.Thomas,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
619,,,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
620,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
621,P.Barber,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
622,,A.Humphries,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
623,,M.Evans,0,12,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
624,,O.Howard,0,19,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
625,,M.Evans,0,15,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
626,R.Fitzpatrick,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
627,P.Barber,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
628,,J.Rodgers,0,2,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
629,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
630,R.Fitzpatrick,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
631,,C.Godwin,1,9,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
632,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
633,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
634,M.Gillislee,,1,2,,,0.0,0.0,1.0,1.0,0.0,0.0
635,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
636,,M.Thomas,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,,A.Kamara,0,18,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
638,,M.Thomas,0,6,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
639,A.Kamara,,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
640,,,0,0,,,,,,,,
641,,A.Kamara,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
642,,A.Kamara,0,23,4.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
643,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
644,A.Kamara,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
645,,A.Kamara,0,9,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
646,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
647,,M.Thomas,1,6,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
648,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
649,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
650,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
651,J.Rodgers,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
652,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
653,R.Fitzpatrick,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
654,,,0,0,,,,,,,,
655,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
656,,M.Evans,0,10,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
657,P.Barber,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
658,,D.Jackson,0,10,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
659,,A.Humphries,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
661,,M.Evans,0,32,19.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
662,P.Barber,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
663,,A.Cross,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
664,,F.Martino,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
665,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
666,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
667,A.Kamara,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
668,,A.Kamara,0,-1,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
669,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
670,,A.Carr,0,11,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
671,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
672,P.Barber,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
673,R.Fitzpatrick,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
674,,C.Godwin,0,0,36.0,,0.0,0.0,0.0,0.0,0.0,0.0
675,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
676,,M.Thomas,0,11,12.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
677,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
678,,A.Kamara,0,7,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
679,,M.Thomas,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
680,,M.Thomas,0,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
681,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
682,,A.Humphries,0,20,-3.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0
683,J.Rodgers,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
684,R.Fitzpatrick,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
685,,M.Evans,1,50,36.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
686,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
687,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
688,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
689,,A.Kamara,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,,J.Hill,0,15,-6.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0
691,,M.Thomas,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
692,,M.Thomas,0,19,11.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
693,P.Barber,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
694,,,0,0,,,,,,,,
695,,A.Humphries,0,4,-3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
696,,M.Evans,0,7,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
697,,A.Humphries,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
698,S.Wilson,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
699,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
700,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
