,rusher_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
26501,G.Edwards,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
26502,L.Jackson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26503,A.Collins,1,7,,,1.0,0.0,0.0,1.0,0.0,1.0
26507,J.Mixon,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
26513,C.Moore,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
26514,L.Jackson,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
26516,G.Edwards,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26520,J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26523,A.Collins,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26524,A.Collins,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26527,J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26532,J.Mixon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26534,J.Mixon,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
26538,G.Edwards,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26540,L.Jackson,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
26541,L.Jackson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26543,G.Edwards,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
26545,L.Jackson,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
26551,G.Bernard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26555,G.Edwards,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
26556,G.Edwards,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
26557,A.Collins,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26558,L.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26567,G.Bernard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26568,A.Dalton,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
26574,G.Edwards,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26581,G.Edwards,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
26582,G.Edwards,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
26585,J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26591,L.Jackson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
26594,G.Edwards,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26595,L.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26596,L.Jackson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26598,J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26601,A.Dalton,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
26602,J.Mixon,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
26609,L.Jackson,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
26610,G.Edwards,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
26612,L.Jackson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
26613,L.Jackson,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
26614,L.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26615,G.Edwards,1,11,,,1.0,0.0,0.0,1.0,0.0,1.0
26616,G.Edwards,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26619,J.Mixon,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
26622,J.Allen,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26624,G.Edwards,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26626,G.Edwards,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26627,L.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26628,G.Edwards,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
26629,G.Edwards,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26630,A.Collins,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26632,L.Jackson,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
26633,L.Jackson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
26638,J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26645,J.Mixon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26648,L.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26649,L.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26651,L.Jackson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26662,L.Jackson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
26663,L.Jackson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
26664,L.Jackson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
26669,T.Coleman,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
26673,I.Smith,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26677,E.Elliott,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
26679,D.Prescott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26682,E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26683,E.Elliott,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
26688,E.Elliott,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
26690,E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26695,T.Coleman,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
26697,M.Hall,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26703,E.Elliott,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26709,M.Sanu,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
26711,T.Coleman,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26712,M.Ryan,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
26714,C.Ridley,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26717,E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26720,E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26728,I.Smith,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
26738,E.Elliott,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
26744,E.Elliott,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
26745,E.Elliott,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26747,R.Smith,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26753,T.Coleman,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
26755,I.Smith,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26761,E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26762,E.Elliott,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
26763,E.Elliott,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26764,J.Lewis,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26765,E.Elliott,0,0,,,1.0,0.0,1.0,0.0,0.0,0.0
26767,E.Elliott,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
26768,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26774,D.Prescott,1,4,,,1.0,0.0,0.0,1.0,0.0,1.0
26777,I.Smith,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26780,E.Elliott,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
26781,E.Elliott,1,23,,,1.0,0.0,0.0,1.0,0.0,1.0
26784,T.Coleman,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
26786,T.Coleman,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
26789,I.Smith,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26790,I.Smith,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26795,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26796,D.Prescott,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
26798,D.Prescott,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
26802,T.Coleman,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
26804,T.Coleman,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
26819,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26821,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26823,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26827,S.Barkley,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
26828,S.Barkley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26829,S.Barkley,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
26831,S.Barkley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26835,P.Barber,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26836,R.Fitzpatrick,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
26837,P.Barber,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
26838,R.Fitzpatrick,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26841,P.Barber,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26843,J.Rodgers,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
26846,R.Fitzpatrick,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26847,S.Barkley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
26848,S.Barkley,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
26852,O.Beckham,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
26853,S.Barkley,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
26855,W.Gallman,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
26857,S.Barkley,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
26858,S.Barkley,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26859,S.Barkley,1,5,,,1.0,0.0,0.0,1.0,0.0,1.0
26863,P.Barber,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
26864,P.Barber,0,-6,,,0.0,0.0,0.0,0.0,0.0,0.0
26868,W.Gallman,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26873,P.Barber,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
26874,P.Barber,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
26877,P.Barber,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
26878,P.Barber,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26879,R.Fitzpatrick,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
26882,S.Barkley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
26885,S.Barkley,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26899,J.Rodgers,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
26903,S.Barkley,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26916,P.Barber,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26918,S.Barkley,0,23,,,1.0,0.0,0.0,0.0,0.0,0.0
26919,S.Barkley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
26925,P.Barber,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
26926,P.Barber,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26927,P.Barber,0,28,,,1.0,0.0,0.0,0.0,0.0,0.0
26929,P.Barber,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26930,J.Winston,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26932,P.Barber,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26933,J.Winston,1,3,,,1.0,0.0,1.0,1.0,0.0,0.0
26936,S.Barkley,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26938,S.Barkley,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
26940,S.Barkley,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
26942,S.Barkley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26947,P.Barber,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26948,P.Barber,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
26949,J.Winston,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26951,J.Rodgers,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
26952,P.Barber,1,5,,,1.0,0.0,0.0,1.0,0.0,1.0
26955,S.Barkley,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26969,S.Barkley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
26972,S.Barkley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
26974,S.Barkley,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26976,S.Barkley,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
26980,J.Winston,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
26982,J.Winston,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
26987,S.Barkley,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
26989,S.Barkley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26990,S.Barkley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
26994,E.Manning,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
26997,L.Fournette,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
26999,L.Fournette,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27000,L.Fournette,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27003,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27006,B.Roethlisberger,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27009,L.Fournette,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27012,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27013,J.Conner,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
27018,L.Fournette,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27019,L.Fournette,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
27020,L.Fournette,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27021,C.Hyde,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27022,T.Yeldon,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
27023,C.Hyde,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27024,L.Fournette,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27025,B.Bortles,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
27026,T.Yeldon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
27027,L.Fournette,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27028,L.Fournette,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
27030,C.Hyde,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27034,T.Yeldon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
27038,J.Conner,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27041,L.Fournette,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
27042,C.Hyde,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
27043,C.Hyde,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
27044,L.Fournette,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
27049,L.Fournette,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
27051,C.Hyde,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
27052,T.Yeldon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27055,L.Fournette,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27062,J.Conner,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
27071,T.Yeldon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27088,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27092,L.Fournette,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27093,L.Fournette,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27098,J.Conner,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27100,J.Conner,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
27101,J.Conner,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27104,L.Fournette,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27105,L.Fournette,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27107,C.Hyde,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27108,C.Hyde,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27109,B.Bortles,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
27111,L.Fournette,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27112,L.Fournette,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
27120,L.Fournette,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27121,L.Fournette,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27129,L.Fournette,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27141,L.Fournette,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27142,L.Fournette,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27155,L.Fournette,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27157,L.Fournette,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27159,L.Fournette,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27170,B.Roethlisberger,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
27177,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27180,L.Miller,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27183,L.Miller,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
27184,L.Miller,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
27186,L.Miller,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
27191,A.Peterson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27194,A.Peterson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27195,A.Peterson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27200,L.Miller,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
27202,L.Miller,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27203,A.Blue,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
27207,B.Marshall,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27213,A.Peterson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27215,A.Peterson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
27217,A.Smith,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
27218,A.Peterson,1,3,,,1.0,0.0,0.0,1.0,0.0,1.0
27221,A.Blue,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27224,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27229,L.Miller,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
27230,L.Miller,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27231,D.Watson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27236,A.Peterson,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
27237,A.Peterson,0,3,,,0.0,0.0,1.0,0.0,0.0,0.0
27239,A.Smith,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
27245,B.Marshall,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27246,A.Smith,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27251,K.Bibbs,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27257,L.Miller,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27268,A.Blue,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27270,A.Blue,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
27271,A.Blue,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27273,T.Quinn,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27274,A.Smith,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
27276,A.Peterson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27278,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27282,L.Miller,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
27283,L.Miller,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
27284,L.Miller,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27286,C.McCoy,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27291,D.Watson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
27292,L.Miller,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27294,L.Miller,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27303,C.McCoy,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27306,C.McCoy,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
27307,A.Peterson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27311,C.McCoy,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
27312,A.Peterson,1,7,,,1.0,0.0,0.0,1.0,0.0,1.0
27317,A.Blue,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
27318,A.Blue,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
27319,A.Blue,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27326,A.Peterson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
27327,A.Peterson,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
27332,L.Miller,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27335,L.Miller,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27336,L.Miller,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27339,L.Miller,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27341,L.Miller,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27343,L.Miller,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27346,C.McCoy,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
27354,D.Watson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27357,D.Lewis,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27359,D.Lewis,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
27361,C.Batson,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
27362,D.Lewis,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27363,C.Davis,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27366,D.Lewis,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27370,M.Mack,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
27373,M.Mack,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27376,D.Lewis,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
27380,M.Mack,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27384,N.Hines,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
27385,N.Hines,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27387,M.Mack,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
27391,D.Henry,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27392,M.Mariota,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
27399,M.Mack,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
27406,D.Lewis,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27407,M.Mariota,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27408,D.Lewis,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27411,M.Mack,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
27417,D.Henry,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27422,M.Mack,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27423,M.Mack,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
27425,J.Wilkins,1,18,,,1.0,0.0,0.0,1.0,0.0,1.0
27428,M.Mariota,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27436,M.Mariota,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
27444,N.Hines,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
27445,N.Hines,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27447,M.Mack,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27449,M.Mack,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27451,D.Lewis,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27453,D.Lewis,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27462,D.Lewis,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
27469,M.Mack,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
27470,M.Mack,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
27471,N.Hines,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
27477,M.Mack,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
27478,M.Mack,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
27480,M.Mack,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
27481,M.Mack,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
27487,D.Henry,0,16,,,0.0,0.0,0.0,0.0,0.0,0.0
27490,J.Wilkins,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
27491,J.Wilkins,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27492,J.Wilkins,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27496,D.Henry,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27497,D.Henry,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
27498,D.Henry,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
27499,D.Henry,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27501,D.Henry,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27505,D.Henry,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27512,J.Brissett,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27513,J.Brissett,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27514,J.Brissett,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
27517,C.McCaffrey,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
27518,C.Artis-Payne,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27522,C.Newton,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
27525,C.McCaffrey,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27530,K.Johnson,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
27532,K.Johnson,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
27534,K.Johnson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
27536,L.Blount,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
27538,K.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
27539,K.Johnson,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
27540,K.Johnson,1,8,,,1.0,0.0,0.0,1.0,0.0,1.0
27543,C.McCaffrey,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
27544,C.Newton,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
